auc,candidate_tag,delta_auc,delta_reference,evolution_prompt,node,patterns,relationship,run_id,status,step,ticker,variant,won
0.540045766590389,step_3_candidate_1,-0.020594965675057142,last_accepted_winner,default,CorporateAction,"[[""Article"", ""DESCRIBES_CORPORATE_ACTION"", ""CorporateAction""]]",DESCRIBES_CORPORATE_ACTION,cc3b710f71c548c7b28052a29827d26b,rejected,3,TSLA,1,True
0.5354691075514874,step_4_candidate_0,-0.02517162471395884,last_accepted_winner,default,MarketEvent,"[[""Article"", ""DESCRIBES_MARKET_EVENT"", ""MarketEvent""]]",DESCRIBES_MARKET_EVENT,cc3b710f71c548c7b28052a29827d26b,rejected,4,TSLA,0,False
0.5675057208237986,step_4_candidate_1,0.006864988558352381,last_accepted_winner,default,LegalAction,"[[""Article"", ""DESCRIBES_LEGAL_ACTION"", ""LegalAction""]]",DESCRIBES_LEGAL_ACTION,cc3b710f71c548c7b28052a29827d26b,accepted,4,TSLA,1,True
0.45080091533180777,step_5_candidate_0,-0.1167048054919908,last_accepted_winner,default,MergerAcquisition,"[[""Article"", ""DESCRIBES_MERGER_ACQUISITION"", ""MergerAcquisition""]]",DESCRIBES_MERGER_ACQUISITION,cc3b710f71c548c7b28052a29827d26b,rejected,5,TSLA,0,False
0.528604118993135,step_5_candidate_1,-0.0389016018306636,last_accepted_winner,default,Product,"[[""Article"", ""MENTIONS_PRODUCT"", ""Product""]]",MENTIONS_PRODUCT,cc3b710f71c548c7b28052a29827d26b,rejected,5,TSLA,1,True
0.6338672768878718,step_6_candidate_0,0.06636155606407323,last_accepted_winner,default,Executive,"[[""Article"", ""MENTIONS_EXECUTIVE"", ""Executive""]]",MENTIONS_EXECUTIVE,cc3b710f71c548c7b28052a29827d26b,accepted,6,TSLA,0,True
0.4736842105263158,step_6_candidate_1,-0.09382151029748276,last_accepted_winner,default,Competitor,"[[""Company"", ""COMPETES_WITH"", ""Competitor""], [""Article"", ""MENTIONS"", ""Competitor""]]",COMPETES_WITH,cc3b710f71c548c7b28052a29827d26b,rejected,6,TSLA,1,False
0.33409610983981697,step_7_candidate_0,-0.29977116704805484,last_accepted_winner,default,FinancialStatement,"[[""Article"", ""MENTIONS_FINANCIAL_STATEMENT"", ""FinancialStatement""]]",MENTIONS_FINANCIAL_STATEMENT,cc3b710f71c548c7b28052a29827d26b,rejected,7,TSLA,0,False
0.494279176201373,step_7_candidate_1,-0.1395881006864988,last_accepted_winner,default,Investor,"[[""Article"", ""MENTIONS_INVESTOR"", ""Investor""]]",MENTIONS_INVESTOR,cc3b710f71c548c7b28052a29827d26b,rejected,7,TSLA,1,True
0.528604118993135,step_1_candidate_0,0.006864988558352381,baseline_article_embedding,fundamental,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,1a57b00853a34c499f7b7dd2ab55faf5,rejected,1,TSLA,0,False
0.6292906178489703,step_1_candidate_1,0.10755148741418774,baseline_article_embedding,fundamental,RegulatoryBody,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",MENTIONS_REGULATORY_BODY,1a57b00853a34c499f7b7dd2ab55faf5,accepted,1,TSLA,1,True
0.6178489702517163,step_2_candidate_0,-0.011441647597254079,last_accepted_winner,fundamental,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,1a57b00853a34c499f7b7dd2ab55faf5,rejected,2,TSLA,0,True
0.5606407322654462,step_2_candidate_1,-0.06864988558352414,last_accepted_winner,fundamental,GeographicRegion,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",LOCATED_IN,1a57b00853a34c499f7b7dd2ab55faf5,rejected,2,TSLA,1,False
0.5606407322654463,step_3_candidate_0,-0.06864988558352403,last_accepted_winner,fundamental,MarketEvent,"[[""Article"", ""TRIGGERS"", ""MarketEvent""]]",TRIGGERS,1a57b00853a34c499f7b7dd2ab55faf5,rejected,3,TSLA,0,True
0.471395881006865,step_3_candidate_1,-0.1578947368421053,last_accepted_winner,fundamental,EarningsReport,"[[""Company"", ""HAS_EARNINGS_REPORT"", ""EarningsReport""]]",HAS_EARNINGS_REPORT,1a57b00853a34c499f7b7dd2ab55faf5,rejected,3,TSLA,1,False
0.49199084668192217,step_4_candidate_0,-0.13729977116704817,last_accepted_winner,fundamental,CorporateAction,"[[""Company"", ""ANNOUNCES_CORPORATE_ACTION"", ""CorporateAction""]]",ANNOUNCES_CORPORATE_ACTION,1a57b00853a34c499f7b7dd2ab55faf5,rejected,4,TSLA,0,False
0.49656750572082375,step_4_candidate_1,-0.13272311212814658,last_accepted_winner,fundamental,Industry,"[[""Company"", ""OPERATES_IN"", ""Industry""]]",OPERATES_IN,1a57b00853a34c499f7b7dd2ab55faf5,rejected,4,TSLA,1,True
0.4759725400457666,step_5_candidate_0,-0.15331807780320372,last_accepted_winner,fundamental,MarketIndex,"[[""Article"", ""MENTIONS_MARKET_INDEX"", ""MarketIndex""]]",MENTIONS_MARKET_INDEX,1a57b00853a34c499f7b7dd2ab55faf5,rejected,5,TSLA,0,True
0.3707093821510298,step_5_candidate_1,-0.25858123569794056,last_accepted_winner,fundamental,Executive,"[[""Article"", ""MENTIONS_EXECUTIVE"", ""Executive""]]",MENTIONS_EXECUTIVE,1a57b00853a34c499f7b7dd2ab55faf5,rejected,5,TSLA,1,False
0.47139588100686497,step_6_candidate_0,-0.15789473684210537,last_accepted_winner,fundamental,LegalAction,"[[""Article"", ""INVOLVES_LEGAL_ACTION"", ""LegalAction""], [""Company"", ""INVOLVES_LEGAL_ACTION"", ""LegalAction""], [""RegulatoryBody"", ""INVOLVES_LEGAL_ACTION"", ""LegalAction""]]",INVOLVES_LEGAL_ACTION,1a57b00853a34c499f7b7dd2ab55faf5,rejected,6,TSLA,0,False
0.4874141876430206,step_6_candidate_1,-0.14187643020594976,last_accepted_winner,fundamental,Product,"[[""Article"", ""MENTIONS_PRODUCT"", ""Product""]]",MENTIONS_PRODUCT,1a57b00853a34c499f7b7dd2ab55faf5,rejected,6,TSLA,1,True
0.5766590389016018,step_7_candidate_0,-0.052631578947368585,last_accepted_winner,fundamental,FinancialStatement,"[[""Article"", ""DISCLOSURES"", ""FinancialStatement""]]",DISCLOSURES,1a57b00853a34c499f7b7dd2ab55faf5,rejected,7,TSLA,0,True
0.5377574370709383,step_7_candidate_1,-0.09153318077803207,last_accepted_winner,fundamental,InvestorSentiment,"[[""Article"", ""HAS_INVESTOR_SENTIMENT"", ""InvestorSentiment""]]",HAS_INVESTOR_SENTIMENT,1a57b00853a34c499f7b7dd2ab55faf5,rejected,7,TSLA,1,False
0.402745995423341,step_1_candidate_0,-0.24713958810068637,baseline_article_embedding,fundamental,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,3f3a1746b0394cf581b81a8a4f10b181,rejected,1,TSLA,0,False
0.6292906178489702,step_1_candidate_1,-0.020594965675057142,baseline_article_embedding,fundamental,RegulatoryBody,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",MENTIONS_REGULATORY_BODY,3f3a1746b0394cf581b81a8a4f10b181,accepted,1,TSLA,1,True
0.5652173913043478,step_2_candidate_0,-0.06407322654462244,last_accepted_winner,fundamental,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,3f3a1746b0394cf581b81a8a4f10b181,rejected,2,TSLA,0,True
0.32494279176201374,step_2_candidate_1,-0.3043478260869565,last_accepted_winner,fundamental,GeographicRegion,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",LOCATED_IN,3f3a1746b0394cf581b81a8a4f10b181,rejected,2,TSLA,1,False
0.5263157894736842,step_3_candidate_0,-0.10297482837528604,last_accepted_winner,fundamental,Industry,"[[""Company"", ""OPERATES_IN"", ""Industry""]]",OPERATES_IN,3f3a1746b0394cf581b81a8a4f10b181,rejected,3,TSLA,0,True
0.49656750572082375,step_3_candidate_1,-0.13272311212814647,last_accepted_winner,fundamental,CorporateAction,"[[""Article"", ""TRIGGERS"", ""CorporateAction""], [""Company"", ""TRIGGERS"", ""CorporateAction""]]",TRIGGERS,3f3a1746b0394cf581b81a8a4f10b181,rejected,3,TSLA,1,False
0.42562929061784893,step_4_candidate_0,-0.2036613272311213,last_accepted_winner,fundamental,MarketEvent,"[[""Article"", ""REPORTS_ON"", ""MarketEvent""]]",REPORTS_ON,3f3a1746b0394cf581b81a8a4f10b181,rejected,4,TSLA,0,True
0.3729977116704805,step_4_candidate_1,-0.2562929061784897,last_accepted_winner,fundamental,CorporateAction,"[[""Article"", ""DESCRIBES_CORPORATE_ACTION"", ""CorporateAction""]]",DESCRIBES_CORPORATE_ACTION,3f3a1746b0394cf581b81a8a4f10b181,rejected,4,TSLA,1,False
0.5011441647597255,step_5_candidate_0,-0.12814645308924477,last_accepted_winner,fundamental,EarningsReport,"[[""Company"", ""HAS_EARNINGS_REPORT"", ""EarningsReport""]]",HAS_EARNINGS_REPORT,3f3a1746b0394cf581b81a8a4f10b181,rejected,5,TSLA,0,True
0.4759725400457666,step_5_candidate_1,-0.1533180778032036,last_accepted_winner,fundamental,MarketEvent,"[[""Article"", ""DESCRIBES_MARKET_EVENT"", ""MarketEvent""]]",DESCRIBES_MARKET_EVENT,3f3a1746b0394cf581b81a8a4f10b181,rejected,5,TSLA,1,False
0.6132723112128147,step_1_candidate_0,0.09153318077803207,baseline_article_embedding,event_driven,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,831c7ddd855c4991b98a165e10c62625,accepted,1,TSLA,0,True
0.49656750572082387,step_1_candidate_1,-0.02517162471395873,baseline_article_embedding,event_driven,EarningsReport,"[[""Company"", ""HAS_EARNINGS"", ""EarningsReport""]]",HAS_EARNINGS,831c7ddd855c4991b98a165e10c62625,rejected,1,TSLA,1,False
0.4462242562929062,step_2_candidate_0,-0.16704805491990848,last_accepted_winner,event_driven,RegulatoryBody,"[[""Article"", ""MENTIONS"", ""RegulatoryBody""], [""EconomicIndicator"", ""ISSUED_BY"", ""RegulatoryBody""]]",ISSUED_BY,831c7ddd855c4991b98a165e10c62625,rejected,2,TSLA,0,True
0.39816933638443935,step_2_candidate_1,-0.21510297482837532,last_accepted_winner,event_driven,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,831c7ddd855c4991b98a165e10c62625,rejected,2,TSLA,1,False
0.4004576659038902,step_3_candidate_0,-0.21281464530892447,last_accepted_winner,event_driven,RegulatoryAnnouncement,"[[""RegulatoryAnnouncement"", ""ANNOUNCED_BY"", ""Company""], [""Article"", ""MENTIONS"", ""RegulatoryAnnouncement""]]",ANNOUNCED_BY,831c7ddd855c4991b98a165e10c62625,rejected,3,TSLA,0,False
0.4508009153318077,step_3_candidate_1,-0.16247139588100695,last_accepted_winner,event_driven,CorporateAction,"[[""Company"", ""ANNOUNCES"", ""CorporateAction""], [""Article"", ""MENTIONS"", ""CorporateAction""]]",ANNOUNCES,831c7ddd855c4991b98a165e10c62625,rejected,3,TSLA,1,True
0.4050343249427918,step_4_candidate_0,-0.20823798627002288,last_accepted_winner,event_driven,RegulatoryAnnouncement,"[[""RegulatoryAnnouncement"", ""ANNOUNCES"", ""Company""], [""Article"", ""MENTIONS"", ""RegulatoryAnnouncement""]]",ANNOUNCES,831c7ddd855c4991b98a165e10c62625,rejected,4,TSLA,0,False
0.5240274599542334,step_4_candidate_1,-0.08924485125858128,last_accepted_winner,event_driven,MarketSentiment,"[[""Article"", ""HAS_SENTIMENT"", ""MarketSentiment""]]",HAS_SENTIMENT,831c7ddd855c4991b98a165e10c62625,rejected,4,TSLA,1,True
0.5491990846681922,step_5_candidate_0,-0.06407322654462244,last_accepted_winner,event_driven,GeographicRegion,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""], [""Article"", ""MENTIONS"", ""GeographicRegion""]]",LOCATED_IN,831c7ddd855c4991b98a165e10c62625,rejected,5,TSLA,0,True
0.5194508009153318,step_5_candidate_1,-0.09382151029748287,last_accepted_winner,event_driven,MarketEvent,"[[""Article"", ""ANNOUNCES_EVENT"", ""MarketEvent""]]",ANNOUNCES_EVENT,831c7ddd855c4991b98a165e10c62625,rejected,5,TSLA,1,False
0.5080091533180778,step_6_candidate_0,-0.10526315789473684,last_accepted_winner,event_driven,MarketEvent,"[[""Article"", ""ANNOUNCES"", ""MarketEvent""], [""MarketEvent"", ""RELATES_TO"", ""Company""]]",ANNOUNCES,831c7ddd855c4991b98a165e10c62625,rejected,6,TSLA,0,False
0.528604118993135,step_6_candidate_1,-0.0846681922196797,last_accepted_winner,event_driven,CorporateAction,"[[""Article"", ""ANNOUNCES_ACTION"", ""CorporateAction""], [""Company"", ""ANNOUNCES_ACTION"", ""CorporateAction""]]",ANNOUNCES_ACTION,831c7ddd855c4991b98a165e10c62625,rejected,6,TSLA,1,True
0.6270022883295194,step_7_candidate_0,0.013729977116704761,last_accepted_winner,event_driven,RegulatoryAnnouncement,"[[""RegulatoryAnnouncement"", ""ANNOUNCES_REGULATORY"", ""Company""], [""Article"", ""MENTIONS"", ""RegulatoryAnnouncement""]]",ANNOUNCES_REGULATORY,831c7ddd855c4991b98a165e10c62625,accepted,7,TSLA,0,True
0.5148741418764302,step_7_candidate_1,-0.09839816933638446,last_accepted_winner,event_driven,MarketEvent,"[[""Article"", ""TRIGGERS"", ""MarketEvent""], [""MarketEvent"", ""TRIGGERS"", ""Article""]]",TRIGGERS,831c7ddd855c4991b98a165e10c62625,rejected,7,TSLA,1,False
0.5835240274599542,step_1_candidate_0,0.06178489702517165,baseline_article_embedding,fundamental,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,912536a531084b1abe733bf0ef09a945,accepted,1,TSLA,0,True
0.47368421052631576,step_1_candidate_1,-0.04805491990846683,baseline_article_embedding,fundamental,RegulatoryBody,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",MENTIONS_REGULATORY_BODY,912536a531084b1abe733bf0ef09a945,rejected,1,TSLA,1,False
0.5583524027459954,step_2_candidate_0,-0.02517162471395884,last_accepted_winner,fundamental,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,912536a531084b1abe733bf0ef09a945,rejected,2,TSLA,0,False
0.5606407322654462,step_2_candidate_1,-0.022883295194508046,last_accepted_winner,fundamental,RegulatoryAnnouncement,"[[""Article"", ""MENTIONS_REGULATORY_ANNOUNCEMENT"", ""RegulatoryAnnouncement""]]",MENTIONS_REGULATORY_ANNOUNCEMENT,912536a531084b1abe733bf0ef09a945,rejected,2,TSLA,1,True
0.6224256292906178,step_3_candidate_0,0.0389016018306636,last_accepted_winner,fundamental,CorporateAction,"[[""Company"", ""ANNOUNCES_CORPORATE_ACTION"", ""CorporateAction""]]",ANNOUNCES_CORPORATE_ACTION,912536a531084b1abe733bf0ef09a945,accepted,3,TSLA,0,True
0.494279176201373,step_3_candidate_1,-0.08924485125858123,last_accepted_winner,fundamental,GeographicRegion,"[[""Article"", ""MENTIONS_GEOGRAPHIC_REGION"", ""GeographicRegion""]]",MENTIONS_GEOGRAPHIC_REGION,912536a531084b1abe733bf0ef09a945,rejected,3,TSLA,1,False
0.5881006864988559,step_1_candidate_0,0.06636155606407335,baseline_article_embedding,fundamental,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,6e7c0cf8e42d444ab55d0e454ca54435,rejected,1,TSLA,0,False
0.6201372997711672,step_1_candidate_1,0.09839816933638457,baseline_article_embedding,fundamental,EarningsReport,"[[""Company"", ""HAS_EARNINGS"", ""EarningsReport""]]",HAS_EARNINGS,6e7c0cf8e42d444ab55d0e454ca54435,accepted,1,TSLA,1,True
0.4439359267734554,step_2_candidate_0,-0.17620137299771177,last_accepted_winner,fundamental,RegulatoryBody,"[[""Article"", ""MENTIONS_REGULATORY"", ""RegulatoryBody""]]",MENTIONS_REGULATORY,6e7c0cf8e42d444ab55d0e454ca54435,rejected,2,TSLA,0,False
0.5400457665903889,step_2_candidate_1,-0.08009153318077822,last_accepted_winner,fundamental,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,6e7c0cf8e42d444ab55d0e454ca54435,rejected,2,TSLA,1,True
0.4965675057208238,step_3_candidate_0,-0.12356979405034335,last_accepted_winner,fundamental,RegulatoryAnnouncement,"[[""Company"", ""HAS_REGULATORY_ANNOUNCEMENT"", ""RegulatoryAnnouncement""]]",HAS_REGULATORY_ANNOUNCEMENT,6e7c0cf8e42d444ab55d0e454ca54435,rejected,3,TSLA,0,False
0.5080091533180777,step_3_candidate_1,-0.11212814645308944,last_accepted_winner,fundamental,MergerAcquisition,"[[""Company"", ""ANNOUNCES_M&A"", ""MergerAcquisition""]]",ANNOUNCES_M&A,6e7c0cf8e42d444ab55d0e454ca54435,rejected,3,TSLA,1,True
0.4096109839816933,step_4_candidate_0,-0.21052631578947384,last_accepted_winner,fundamental,MarketIndex,"[[""Article"", ""REFERENCES_INDEX"", ""MarketIndex""]]",REFERENCES_INDEX,6e7c0cf8e42d444ab55d0e454ca54435,rejected,4,TSLA,0,True
0.31807780320366136,step_4_candidate_1,-0.3020594965675058,last_accepted_winner,fundamental,Sentiment,"[[""Article"", ""HAS_SENTIMENT"", ""Sentiment""]]",HAS_SENTIMENT,6e7c0cf8e42d444ab55d0e454ca54435,rejected,4,TSLA,1,False
0.37986270022883295,step_5_candidate_0,-0.2402745995423342,last_accepted_winner,fundamental,MarketEvent,"[[""Article"", ""TRIGGERS"", ""MarketEvent""]]",TRIGGERS,6e7c0cf8e42d444ab55d0e454ca54435,rejected,5,TSLA,0,True
0.37757437070938216,step_5_candidate_1,-0.242562929061785,last_accepted_winner,fundamental,ProductLaunch,"[[""Company"", ""ANNOUNCES_LAUNCH"", ""ProductLaunch""]]",ANNOUNCES_LAUNCH,6e7c0cf8e42d444ab55d0e454ca54435,rejected,5,TSLA,1,False
0.45080091533180777,step_1_candidate_0,-0.10755148741418763,baseline_article_embedding,fundamental,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,3caedd7280bb4f1db7acec606cd9b3a5,accepted,1,TSLA,0,True
0.44393592677345534,step_1_candidate_1,-0.11441647597254007,baseline_article_embedding,fundamental,RegulatoryBody,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",MENTIONS_REGULATORY_BODY,3caedd7280bb4f1db7acec606cd9b3a5,rejected,1,TSLA,1,False
0.6178489702517163,step_2_candidate_0,0.16704805491990848,last_accepted_winner,fundamental,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,3caedd7280bb4f1db7acec606cd9b3a5,accepted,2,TSLA,0,True
0.517162471395881,step_2_candidate_1,0.06636155606407323,last_accepted_winner,fundamental,Sector,"[[""Company"", ""BELONGS_TO"", ""Sector""]]",BELONGS_TO,3caedd7280bb4f1db7acec606cd9b3a5,rejected,2,TSLA,1,False
0.471395881006865,step_3_candidate_0,-0.14645308924485123,last_accepted_winner,fundamental,RegulatoryAnnouncement,"[[""Article"", ""MENTIONS_REGULATORY_ANNOUNCEMENT"", ""RegulatoryAnnouncement""]]",MENTIONS_REGULATORY_ANNOUNCEMENT,3caedd7280bb4f1db7acec606cd9b3a5,rejected,3,TSLA,0,False
0.4851258581235698,step_3_candidate_1,-0.13272311212814647,last_accepted_winner,fundamental,MergerAcquisition,"[[""Article"", ""MENTIONS_MERGER_ACQUISITION"", ""MergerAcquisition""]]",MENTIONS_MERGER_ACQUISITION,3caedd7280bb4f1db7acec606cd9b3a5,rejected,3,TSLA,1,True
0.562929061784897,step_4_candidate_0,-0.05491990846681927,last_accepted_winner,fundamental,RegulatoryAnnouncement,"[[""Article"", ""MENTIONS_REGULATORY_ANNOUNCEMENT"", ""RegulatoryAnnouncement""]]",MENTIONS_REGULATORY_ANNOUNCEMENT,3caedd7280bb4f1db7acec606cd9b3a5,rejected,4,TSLA,0,True
0.5011441647597253,step_4_candidate_1,-0.11670480549199092,last_accepted_winner,fundamental,Dividend,"[[""Company"", ""ANNOUNCES_DIVIDEND"", ""Dividend""]]",ANNOUNCES_DIVIDEND,3caedd7280bb4f1db7acec606cd9b3a5,rejected,4,TSLA,1,False
0.5148741418764302,step_5_candidate_0,-0.10297482837528604,last_accepted_winner,fundamental,RegulatoryAnnouncement,"[[""Article"", ""MENTIONS_REGULATORY_ANNOUNCEMENT"", ""RegulatoryAnnouncement""]]",MENTIONS_REGULATORY_ANNOUNCEMENT,3caedd7280bb4f1db7acec606cd9b3a5,rejected,5,TSLA,0,False
0.6155606407322655,step_5_candidate_1,-0.0022883295194507935,last_accepted_winner,fundamental,Executive,"[[""Article"", ""MENTIONS_EXECUTIVE"", ""Executive""]]",MENTIONS_EXECUTIVE,3caedd7280bb4f1db7acec606cd9b3a5,rejected,5,TSLA,1,True
0.5697940503432495,step_6_candidate_0,-0.048054919908466776,last_accepted_winner,fundamental,RegulatoryAnnouncement,"[[""Article"", ""MENTIONS_REGULATORY_ANNOUNCEMENT"", ""RegulatoryAnnouncement""]]",MENTIONS_REGULATORY_ANNOUNCEMENT,3caedd7280bb4f1db7acec606cd9b3a5,rejected,6,TSLA,0,False
0.5789473684210527,step_6_candidate_1,-0.0389016018306636,last_accepted_winner,fundamental,RegulatoryAnnouncement,"[[""Article"", ""MENTIONS_REGULATORY_ANNOUNCEMENT"", ""RegulatoryAnnouncement""]]",MENTIONS_REGULATORY_ANNOUNCEMENT,3caedd7280bb4f1db7acec606cd9b3a5,rejected,6,TSLA,1,True
0.5995423340961098,step_7_candidate_0,-0.01830663615560646,last_accepted_winner,fundamental,RegulatoryBody,"[[""CreditRating"", ""ISSUED_BY"", ""RegulatoryBody""]]",ISSUED_BY,3caedd7280bb4f1db7acec606cd9b3a5,rejected,7,TSLA,0,True
0.4897025171624714,step_7_candidate_1,-0.12814645308924488,last_accepted_winner,fundamental,RegulatoryBody,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",MENTIONS_REGULATORY_BODY,3caedd7280bb4f1db7acec606cd9b3a5,rejected,7,TSLA,1,False
0.4851258581235698,step_1_candidate_0,-0.03661327231121281,baseline_article_embedding,default,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,6429a2d13c654bada325e346516056dc,rejected,1,TSLA,0,False
0.6132723112128147,step_1_candidate_1,0.09153318077803207,baseline_article_embedding,default,RegulatoryBody,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",MENTIONS_REGULATORY_BODY,6429a2d13c654bada325e346516056dc,accepted,1,TSLA,1,True
0.5274599542334096,step_2_candidate_0,-0.08581235697940504,last_accepted_winner,default,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,6429a2d13c654bada325e346516056dc,rejected,2,TSLA,0,True
0.505720823798627,step_2_candidate_1,-0.10755148741418763,last_accepted_winner,default,GeographicRegion,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",LOCATED_IN,6429a2d13c654bada325e346516056dc,rejected,2,TSLA,1,False
0.32723112128146453,step_3_candidate_0,-0.28604118993135014,last_accepted_winner,default,Industry,"[[""Company"", ""OPERATES_IN"", ""Industry""]]",OPERATES_IN,6429a2d13c654bada325e346516056dc,rejected,3,TSLA,0,False
0.42562929061784893,step_3_candidate_1,-0.18764302059496574,last_accepted_winner,default,CorporateAction,"[[""Article"", ""TRIGGERS"", ""CorporateAction""], [""Company"", ""TRIGGERS"", ""CorporateAction""]]",TRIGGERS,6429a2d13c654bada325e346516056dc,rejected,3,TSLA,1,True
0.4805491990846682,step_1_candidate_0,-0.0778032036613272,baseline_article_embedding,default,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,1788192735a841d7aedf5b6cc6244067,accepted,1,TSLA,0,True
0.45308924485125857,step_1_candidate_1,-0.10526315789473684,baseline_article_embedding,default,RegulatoryBody,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",MENTIONS_REGULATORY_BODY,1788192735a841d7aedf5b6cc6244067,rejected,1,TSLA,1,False
0.6109839816933638,step_2_candidate_0,0.13043478260869557,last_accepted_winner,default,CreditRating,"[[""Article"", ""ASSIGNMENT"", ""CreditRating""]]",ASSIGNMENT,1788192735a841d7aedf5b6cc6244067,accepted,2,TSLA,0,True
0.49656750572082387,step_2_candidate_1,0.016018306636155666,last_accepted_winner,default,RegulatoryAnnouncement,"[[""RegulatoryAnnouncement"", ""ANNOUNCED_BY"", ""Article""], [""RegulatoryAnnouncement"", ""PUBLISHED_ON"", ""Day""]]",ANNOUNCED_BY,1788192735a841d7aedf5b6cc6244067,rejected,2,TSLA,1,False
0.4302059496567506,step_3_candidate_0,-0.1807780320366132,last_accepted_winner,default,MergerAcquisition,"[[""Company"", ""ANNOUNCES_M&A"", ""MergerAcquisition""], [""Article"", ""ANNOUNCES_M&A"", ""MergerAcquisition""]]",ANNOUNCES_M&A,1788192735a841d7aedf5b6cc6244067,rejected,3,TSLA,0,False
0.49885583524027466,step_3_candidate_1,-0.1121281464530891,last_accepted_winner,default,RegulatoryAnnouncement,"[[""Company"", ""ANNOUNCES_REGULATORY"", ""RegulatoryAnnouncement""]]",ANNOUNCES_REGULATORY,1788192735a841d7aedf5b6cc6244067,rejected,3,TSLA,1,True
0.4096109839816934,step_4_candidate_0,-0.2013729977116704,last_accepted_winner,default,RegulatoryAnnouncement,"[[""Article"", ""ANNOUNCES_REGULATORY"", ""RegulatoryAnnouncement""]]",ANNOUNCES_REGULATORY,1788192735a841d7aedf5b6cc6244067,rejected,4,TSLA,0,False
0.4439359267734554,step_4_candidate_1,-0.16704805491990837,last_accepted_winner,default,RegulatoryAnnouncement,"[[""Article"", ""ANNOUNCES_REGULATORY"", ""RegulatoryAnnouncement""]]",ANNOUNCES_REGULATORY,1788192735a841d7aedf5b6cc6244067,rejected,4,TSLA,1,True
0.47139588100686497,step_5_candidate_0,-0.1395881006864988,last_accepted_winner,default,MarketSentiment,"[[""Article"", ""HAS_SENTIMENT"", ""MarketSentiment""]]",HAS_SENTIMENT,1788192735a841d7aedf5b6cc6244067,rejected,5,TSLA,0,True
0.45766590389016015,step_5_candidate_1,-0.1533180778032036,last_accepted_winner,default,RegulatoryAnnouncement,"[[""Article"", ""ANNOUNCES_REGULATORY"", ""RegulatoryAnnouncement""]]",ANNOUNCES_REGULATORY,1788192735a841d7aedf5b6cc6244067,rejected,5,TSLA,1,False
0.3638443935926774,step_1_candidate_0,-0.194508009153318,baseline_article_embedding,event_driven,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,97ce828d90464f0d904d89e7107e01f8,rejected,1,TSLA,0,False
0.5858123569794049,step_1_candidate_1,0.027459954233409523,baseline_article_embedding,event_driven,RegulatoryBody,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",MENTIONS_REGULATORY_BODY,97ce828d90464f0d904d89e7107e01f8,accepted,1,TSLA,1,True
0.540045766590389,step_2_candidate_0,-0.04576659038901587,last_accepted_winner,event_driven,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,97ce828d90464f0d904d89e7107e01f8,rejected,2,TSLA,0,False
